tweet,label
“यदि कसैले मबदीलाई मत दिन अस्वीकार गर्छ भने त्यो एउटा गधाको छोरो जस्तै हो।,1
"केही वर्षका कांग्रेसहरूमा मात्र माओबडी रह्यो जब रावले त्यागपत्र दियो, कांग्रेसले त्यागपत्र दियो।",1
मानको बायाँ चयन,1
"यदि शहरका मेयरले काठमान्डुमा विजय प्राप्त गरेन भने, संयुक्त राज्य अमेरिकाले यसलाई लिनेछ",1
"त्यहाँ कङ्ग्रेस छैन, कङ्ग्रेस छैन, त्यहाँ कुनै पार्टी छैन, त्यहाँ कुनै माओवादी माओवादी छैन, यी सबै नामहरू शपथ लिएका छन् ।",1
पेट्रोलियम र नगदको जोडसँगै कङ्ग्रेसको चुनाव सुरु भयो ।,1
तिनीहरू कङ्ग्रेस र माओबादीका केही नेता हुन् जसले तिनीहरूले पढेको जे पनि जित्छन्।,1
"यदि उज्यालो उज्यालो भएको भए, त्यहाँ अझ २४ जना पत्नीहरू हुनेथिए, र सबै छोरीहरू ७७ जिलहरूबाट शहरका मेयरहरू र साम्सादमा बढाइनेथिए र परिवार तथा आवास मंत्रालय चलाउनेथिए ।",1
यस समयमा उनी कङ्ग्रेस र माओइवादकहरूसँग एकजुट भएर मतदान गर्न माग गरिरहेका छन्। उनले कङ्ग्रेसलाई माओइवादकहरूसँग एकजुट भएर गैर-मुस्लिम संविधान निर्माण गर्न आह्वान गर्दै देशभरि आन्दोलनको क्षेत्र सिर्जना गर्न चाहन्छन्।,1
कङ्ग्रेसका महासचिव शर्मा भन्छन् यो करार जस्तो छैन,1
"स्थानीयहरूले रवातको यमुनै नगरपालिका २, वेदियाको एउटा मतदान केन्द्रमा राजनीतिक  fractures बीचको द्वन्द्वपछि मतदान बाकसहरूसँग भागेका छन् ।",1
"जो एउटा पवित्र शब्दकोशमा हराउँदैन, जित्दैन, अथवा जित्दैन",1
"दुर्भाग्यवश, कङ्ग्रेसका २२ अध्यक्षहरू र केन्द्रीय समितिका दर्जनौं सदस्यहरू यौन दुर्व्यवहारको दोषी छन् र अझै पनि पहिलो पार्टीका अध्यक्षलाई यौन दुर्व्यवहार भएको ठाउँमा पुग्न सकेनन् ।",1
हामीले राजाको राज्यको बारेमा कुरा गरेकोछौं। उहाँलाई चुनिएको दिनदेखि नै हामीले यो कुरा गरेकोछौं।,1
"हामीले जित्नु पर्छ, तर रेनु हराउनु पर्छ ।",1
अर्को टिकट हराउने पाप देखा पर्यो। सोजाको आँसु विनाशको किनारमा जलिरहेको छ।,1
पाकिस्तान-तर्की-अफगान पक्षले क्षेत्रीय स्थितिबारे छलफल गरे,1
"सरकारसँग एउटा गठबन्धन छ, तर सरकारसँग धेरै चुनावका लागि कोष बाँड्ने अधिकार छ ।",1
"कङ्ग्रेसका यथार्थ सभापति: रेनु जित्नु हाम्रो कर्तव्य हो, गठबन्धन भंग हुन्छ, कङ्ग्रेस स्तब्ध हुन्छ",1
गधाहरू मैदानमा उभिए अनि भेडाहरूले गन्ती गरे। बाछाहरूले गन्ती गरे अनि भालूहरूले गन्ती गरे।,1
कङ्ग्रेसले संसदीय चुनावका लागि लिबियाली प्रत्यायोजनलाई आक्रमण गर्यो,1
तर यो पटक मैले मत नदिने निर्णय गरें। म भ्रष्ट पार्टीका भ्रष्ट नेताहरूलाई मत दिने छैन। म गैर-मुस्लिम नागरिक भएकोमा माफी माग्छु।,1
"परमेश्वरले तिमीहरूलाई कुनै पनि प्रकारले दण्ड दिनु भएको छ, चाहे त्यो ओली हो, नेपाल हो, अथवा तिमीहरू, अथवा म।",1
नेपालको कङ्ग्रेस अध्यक्ष तथा प्रधानमन्त्री के. शर्माले भयानक घटनाहरूलाई रोक्न पाँच-दलीय गठबन्धन स्थापित भएको बताए ।,1
Babu King is a party of poor Dalits and backward communities,1
"बिल नाओस भन्नुहुन्छ, ""म नेपाली हुँ ।"" नाओस भन्नुहुन्छ, ""म नेपाली हुँ ।"" नाओस भन्नुहुन्छ, ""म नेपाली हुँ ।"" नाओस भन्नुहुन्छ, ""म नेपाली हुँ ।"" नाओस भन्नुहुन्छ, ""म नेपाली हुँ ।"" नाओस भन्नुहुन्छ, ""म नेपाली हुँ ।"" नाओस भन्नुहुन्छ, ""म नेपाली हुँ ।""",1
सन् २००८ मा कङ्ग्रेसका नेता आरजु रानाले मतदानको लागि अनुरोध गरेको तरिकाले कङ्ग्रेसका मेयरले उपस्थित नहुनဘဲ बजेट पठाउँदैन भन्ने विचार गर्न कठिन भएको छ ।,1
उहाँको स्थानमा पार्टीका चोर नेता चे भोट र सिक्किममा चेलोरोलाई समर्थन गर्नेहरू दुई प्रकारको पात्र भएका छन्।,1
"बहुदलीय प्रजातान्त्रिकीमा, पक्षिय मिडिया जसले नपोतोटिक्मलाई प्रोत्साहित गर्दछ, जसले आलोचना गर्ने पार्टी बाहिरका अन्य विजेताहरूलाई समर्थन गर्दैन, गलत धारणालाई खेद्नेछ ।",1
"scandal caused by the disgraceful defeat while taking moral responsibility for the disgraceful defeat caused by the scandal, K.O.I. is resigning from a subordinate position in Nepal.",1
अब संघीय चुनावहरू एक्लै लडाइँ गरिनेछ ।,1
संसदले मनोनीत गरेको सरकारी वित्त मन्त्रीले राजीनामा दिनु हुँदैन। यदि उनी राजीनामा दिन्छन् भने महाराजा शेरुलाई अस्वीकार गर्नेछन्।,1
"कङ्ग्रेसले देशको विभिन्न क्षेत्रहरूमा अधिकारकर्मीहरूलाई आक्रमण गरे, तर मंत्रीको उद्धार अझै पनि गिरफ्तार गरिएको छैन",1
"सन् ३२ को फेब्रुअरी, त्यस व्यक्तिले ५२ वर्षको उमेरमा एक मिलियन लोग्ने बनाउन नेपालीहरूलाई मार्न दिल्ली आएपछि पनि जनताको अवस्था त्यही छ।",1
"म्याओइवादीले कङ्ग्रेसलाई ध्वंश पार्ने भूमिका भूमिका निभायो। तिनीहरूले बुटहरू कब्जा गरे र देशभरि मतदान गरे, सुरक्षा प्रणालीलाई उपेक्षा गरे र कपट गर्ने बहाना गरेर कपटपूर्ण चुनावहरू सुरु गरे।",1
युद्ध पूर्वको अवधिमा माओवादियोंद्वारा अधिकारकर्मीहरूको अपहरणपछि हत्या,1
संघीय पक्षमा नेपाली कांग्रेसले क्रेग सिंहलाई मेयरको रूपमा मनोनीत गरेको बतायो र सबैले उनलाई जित्न आग्रह गर्यो।,1
"यो गलत छ। यो नाडिरले नेपालमा सोलर्वका छोरा, ड्यावाका छोरा-निर्माता, जलनाथका छोरा, जयवीर सिंहका छोरा, ड्यावाका छोरा र अन्य पात्रहरूका लागि बाटो प्रशस्त पार्यो। तर देश र जनता निश्चित रूपमा हराउनेछन्।",1
"नगरपालिकामा मेरो प्यानल कङ्ग्रेसद्वारा जितिन्छ। तर, राज्यका प्रमुखहरू पूर्वका देवताहरू जस्तै थिए अब तिनीहरूले टिकट प्राप्त गरेनन् अब तिनीहरू व्यक्तिगतवादी थिएनन्, तिनीहरू समाजवादी थिएनन्, तर अझै अन्यलाई मत दिनभन्दा कङ्ग्रेस प्रति अझ बढी प्रतिबद्धता छ",1
मतदान पनि जनता पार्टीलाई दिइयो र कम्युनिस्टहरूलाई पनि जनतालाई दिइयो ।,1
"यहूदीहरूले भने, “यदि त्यो कुर्सी शुद्ध थियो भने, उसलाई अपुलीमा भएको समय उसको भाइ प्रति अन्यायपूर्ण थियो।",1
"तब पश्चिम बंगाल कांग्रेसका एक सदस्यले यसो भनेः “जब म बालशाहको क्रूस देख्छु र कांग्रेस थर-थर हल्लाउँदछ, जब म तिनीहरूलाई देख्छु, जब म बालशाहको क्रूस देख्छु र कांग्रेस थर-थर हल्लाउँदछ, जब बालशाहले तिनीहरूलाई देख्छन्, जब बालशाहले तिनीहरूलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाहले हामीलाई देख्छन्, जब बालशाह",1
काठमान्डु मेयरको चुनावले सालोकेटो बाई बाई बलेन शाह उच्च उच्चलाई स्थानान्तरण गर्यो,1
ओलि गणराज्यको पक्षमा प्रधानमन्त्रीको अल्पकालिन त्यागपत्रले चुनाव जितेपछि संसदलाई विघटन गरेर शासनलाई उल्टाउन सक्दछ,1
"गत वर्षको Xiamen का लागि कुनै पनि कारण छैन, त्यसैले उनी फैलाइरहेको Xiamen प्रतीक हो ।",1
चट्टानतिर कात्मान्डुका मेयर दलल आचाले युवाताको प्रतीक लगाएर राजधानीका मेयर बन्न वालि भुकिओ शेरको सहलिए। एक इन्जिनियर जपाका बुढो मंत्री बन्न उभिन्छ। त्यसपछि कात्मान्डुका मेयरको विस्तार भयो जसले उनको बेसिन बन्न चाहन्छ।,1
मेरो हप्ताको मत जेब्रामा जाँदैन र हप्ता लाभदायक भयो।,1
"एक कुरा साँचो छ, sher Bahadur आफ्नो भाइको बिमारीसँग असन्तुष्ट थिएन। उनी अघिल्लो रातसम्म दाखरस पिइरहेका थिए। त्यो रात उनको सुरक्षाको लागि उत्तरदायी एक काकाले मलाई यो बताए।",1
"म यो सरकारी प्रणाली अन्त्य गर्न बाध्य भएको देख्दैछु किनभने कङ्ग्रेस पार्टी, सोशलिस्टहरू, इत्यादि जस्ता विभिन्न वर्गहरू जसले सभाहरूको मिश्रणसँग भरिएका छन्, जसले चुनावमा प्रतिस्पर्धा गर्न बहुदलीय प्रजातान्त्रिक प्रणालीको सट्टामा आधिकारिक शैलीमा नग्न नृत्य प्रदर्शन गरेर आफ्ना मत दिन्छन्।",1
"जब नेपालमा सूर्य अस्त हुन्छ, म विश्राम गर्ने ठाउँ भेट्न सक्तिन। म विश्राम गर्ने ठाउँ खोज्दैछु। म उठें र एउटा दाखरसको भट्टी फेला पारें। २४ वर्षीय दुई जवान पुरूष र दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री, दुई जवान स्त्री, दुई जवान पुरूष, दुई जवान स्त्री,",1
यदि गरीब ग्वाताम पाकिस्तानमा आएन भने उनी मर्नेछन्।,1
चुनावका लागि अभियान चलिरहेका मानिसहरूले भने कि गु एन्डोलका मानिसहरू देशका मानिसहरूका लागि सबैभन्दा समर्पित छन् र गु एन्डोलका मानिसहरू देशका मानिसहरूका लागि सबैभन्दा समर्पित छन्।,1
"होइन, मतपत्र पनि एउटा राजनीतिक मतपत्र हो, र किन राजनीतिक ज्ञानीहरूले मतपत्र देशका नागरिकहरूको अधिकार र शक्ति हो भनेर चिन्दैनन्, यदि कुनै समयमा लोकप्रिय संसदको मतपत्र, कसले खान्छ भने",1
हिउँद राष्ट्रिय गान हो ।,1
उहाँले टिप्पणी गर्नुभयो कि चिटवानमा माओवादी केन्द्रका अध्यक्षले एक भाषण दिए जहाँ प्रधानमन्त्री रेनुले चिटवानमा छरपष्ट हुने डरले उनलाई भारतपुरका मेयरकहाँ पुर्याए।,1
"रोगीले एम्बुलेन्स फेला परेन, तर आज एकजना मानिसले रक्षक एस. आई. नश्रूलाई मतदान केन्द्रमा लिएर जाँदैछ।",1
किन निर्वाचन आयोगद्वारा मनोनीत गरिएका चार व्यक्तिका लागि ६४ अङ्कको मतपत्र,1
गठबन्धनका नेताको अतिरिक्त नानीको छोरो चिटवान गाकाले आफ्नो छोरोको लागि मतदान बढाउन आफ्नो साहस प्रदर्शन गरेको छ ।,1
अनुसन्धानकर्ताहरूले निष्कर्ष निकाल्नका लागि अनुसन्धान गरेका छन् कि इतिहासमा नेपालको सबैभन्दा खराब गतिहीनता गैर-komunist तानाशाही शासनको भावनाको अभाव र सोमबारको प्रधानमन्त्रीको मूर्खता हो ।,1
"यो चुनाव सङ्केत संविधान विरूद्ध छैन, तर यो पार्टीको दोष हो, र यो समय हो जब मानिसहरू जन्मेका छन्।",1
बालमा मेयरले केही पनि प्याच नगर्नु भएको थिएन तर उपवस्तु प्याच गर्यो,1
"जब राज्य संकटमा आउँछ, राजाको भूमिका राष्ट्र र जनतालाई सुरक्षा गर्नु हो। राजाको भूमिका मानिसहरूलाई भौतिक कल्याणका लागि सुख दिन हो र राजाको भूमिका नैतिकताका लागि मानिसहरूलाई सुरक्षा गर्नु हो।",1
यदि म घाँसमा जाऊँ भने म बाटो भत्काउन सक्तिनँ। म बाटोमा जानै पर्छ।,1
"यदि देशलाई प्रेम छ भने, कङ्ग्रेस र नेतृत्वले पहिला चुनावबाट छुटकारा पाउनै पर्छ ।",1
"जसरी कार्यालयका प्रमुखले अधीनस्थ कर्मचारीहरूलाई कुनै पनि गलती नदोहोर्याउन चेतावनी दिएका थिए, जसरी मासाबले लाशहरू कहाँ प्रयोग गरिएको थियो थाहा पाएन ।",1
"एक आलोचक जसले अहिलेसम्म गरेको सबै परियोजनाहरू हराएको छ, जसले नगरपाल हुन सक्छ र यी शहरहरू चलाउँन सक्छ, जसले के भइरहेको छ बुझ्न सक्दैन, र जसले कम्पनीहरू फर्केर आउने प्रतिक्षा गर्न सक्दैन ।",1
हाम्रो प्रिय बिकास बालेन जस्तै उनी लक्ष्य भएको मानिस होइनन्। उनी केवल भ्रष्ट अनुहार हुन्।,1
"नी राजू राना भन्छन् राना शैलीमा, जहाँ कङ्ग्रेस मेजर छ, हामी केवल बजेट दिंदछौं, अन्यथा हामी बजेट दिंदैनौं। प्रशंसायोग्य राना म्याम बजेट तपाईँले आफ्नो बाबु र पतिको सम्पत्ति बेच्नुहुन्छ र यदि त्यसो हुन्छ भने, ठीक छ। यदि छैन भने, मानिसहरूको कर सम्पत्तिलाई नहेर्नु राम्रो हुन्छ।",1
मलाई थाहा छैन । मलाई थाहा छैन ।,1
पहिला तपाईँको मेयरबाट आफैलाई राख्नुहोस्,1
महिलाहरूको मासिक धर्म निषेध गरिएको छ। केशभले Bhot Qut Delan Ke स्थापित गर्यो।,1
"चोरले बेकरलाई नेता ठान्छ र मतदान माग्न हिड्दछ। श्री, घुस र कर चोरी गर्ने कुनै दल छैन।",1
म तिनलाई नष्ट गर्न चाहन्छु किनभने तिनले असल कामहरू गरेका छन्। तिनलाई धेरै पल्ट खेदिएका छन्। तिनलाई बगमती-प्रदेसका राज्यपालको पदबाट हटाइएका छन्। म तिनलाई फेरि खेद्नेछु किनभने शहरका अगुवा डराएका छन्।,1
वाले कोparaguay. kgm,1
नेपालका मानिसहरूले अपमानजनक हार भोगेका छन्। तिनीहरूलाई रेड  traitorsबाट सफा गरिनु पर्दछ।,1
"राजाले मानिसहरूलाई चुनौती दिएनन् भन्ने तथ्य, मानिसहरूको इच्छा हाम्रो इच्छा थियो, केन्द्र असमान थियो, यदि हामीले मतदान गरेनौं भने दुर्घटना घट्ने थियो, जो डराएका थिए तिनीहरूले भने कि बजेट पठाइने छैन, र मानिसहरूले मतदान गर्नबाट मुक्त हुनु पर्ने थियो, लोकशाहीहरू हुन् ।",1
"पार्टी चुनाव जित्यो, संसद भंग गर्ने प्रवृत्तिलाई पुनरावृत्ति गर्यो",1
"क्यात्मान्डुलाई कसरी समृद्ध शहर बनाउनका लागि प्रसिद्ध सल्लाहकार बिदा सुन्दरले मार्च ५ देखि महीना ८,००० रुपयेको ज्याला लिएर समृद्ध क्यात्मान्डु निर्माण गर्नेहरूका लागि परामर्श दिएका छन्।",1
"यदि तपाईंले आफ्नो छोरीलाई शहरका मेयरलाई नबनाउँनु भन्नु भयो भने, सरकारले यसलाई स्वीकार गर्नुपर्छ। त्यसपछि देशले दुर्घटनाबाट छुटकारा पाउने बाटो खोजिरहेको छ।",1
भरतपुरको चुनावमा मतदान बिनाको देशको दुर्घटनाप्रति कडा हाँसो,1
शरदुर र चिभालालले अफनोको अस्तित्वलाई दास बन्नबाट बचाउँन सक्दैनन्।,1
"भाइ, कृपया तपाईँले मतदान गर्न चाहनुहुन्छ भने मलाई भन्नुहोस्, तर दुई समूहहरूबाट छुटकारा नराख्नुहोस् ।",1
"यो एईगको दृष्टिकोणले धेरै मानिसहरूलाई मतदानबाट टाढा लैजान्छ, जबकि एईगको दृष्टिकोणले सम्भवत धेरै मानिसहरूलाई मतदानमा जान डोर्याउँछ। यो पटक, एईग मैले देखेका पाँचवटा चुनावहरूमा सबैभन्दा बेकार र बेकार थियो।",1
"ती दुष्टताहरू जङ्गली पशुहरू, ऊँटहरू,  mammothहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू, ससुराहरू र ससुराहरूबाट उत्पन्न हुन्छन्।",1
गणना गर्दा तिनीहरूले रापका शैलीमा ध्वनिहरू गाएर देशको सबैभन्दा ठूलो पार्टीको बारेमा प्रश्नहरू उठाए।,1
"यदि मानिसहरूका समस्याहरू लोकतंत्रलाई उल्लेख गरेर समाधान गर्न सकिन्छ भन्ने देखिन्छ भने, त्यो सुस्त हुन्छ । यदि मानिसहरूका समस्याहरू बालुवामा उभिएर समाधान गर्न सकिन्छ भन्ने देखिन्छ भने, त्यो सुस्त हुन्छ ।",1
"यदि तपाईंको मंत्रीले तपाईंलाई भन्नुहुन्छ कि म सरकार परिवर्तन गर्नेछु भने, तब यो कृष ् णा थापाले त्यागपत्र दियो जस्तो हुनेछैन र सरकार पतन हुनेछैन।",1
पार्टीद्वारा जितेका चुनावले स्थानीय स्तरलाई पनि बिगार्यो,1
पूँजीवाद शहर ध्वंश गर्ने योजनाभन्दा बढी केही होइन ।,1
पार्टीको सहकारी संस्थाको नाम इन्टरनेट डोमेन नाम फेला पार्न कठिन छ। ग्याजपाको नाम धूलो लगाइएको छ। कङ्ग्रेसले परिवार प्रदायक समूह ४ को भयानक भयानक भ्रष्टाचारको पुष्टि गरेको छ। ताइपानी Makune जसले आफ्नो पार्टीलाई नष्ट गरेको छ उसले जहाँ जान्छन् प्रत्येकलाई नष्ट गर्नेछ।,1
"इजिप्टीय गठबन्धनका वर्तमान कार्यहरू राजनीतिक दलहरूका लागि मात्र होइन, तर जनताको सुरक्षाका लागि पनि छन्। नेपालमा चुनावको समयमा कति मानिसहरू घायल भए? किन कुनै कदम उठाएन? किन गठबन्धन अधिकारकर्मीहरूले कानुन उल्लङ्घन गर्छन्?",1
७ मंगल ग्रह जित्दछ,1
"कङ्ग्रेसका माओवादी नेतृत्वको मुख्य गन्तब्य मरे ग्वारिल्लाहरू जस्ता नबनाउनु हो, तर ग्वारिल्लाहरूमाथि बारम्बार हेर्नु हो।",1
म मुटको नानोमा मनोरञ्जन गर्ने माकुने एम्प कम्पनीको प्रवृत्तिलाई जित्न सफल भएकोमा म सम्पूर्ण नेपाली जनतालाई बधाई दिन चाहन्छु।,1
इपिएलमा कोरहलीको महिमा र यो चुनाव सदाका लागि समाप्त होस्। जय नेपाल।,1
"यदि तपाईँले यसलाई हेर्न चाहनुहुन्न भने, तपाईँले यसलाई हेर्न सक्नुहुन्छ। खात्रा नियमहरू निर्वाचन आयोग कर्मचारीले आउँदो राज्यपाललाई फड्काउन सङ्केत गरेको छ",1
जनसांख्यिकीय कांग्रेस हरियो,1
के यो यति स्वार्थी र मनमानी हुन सक्छ कि मतदान माग्ने मानिसहरू सडकमा जान्छन्?,1
"यदि तपाईँ मर्नुहुन्छ भने, यो अति ढिलो छ ।",1
यी चुनाव सङ्केतहरू राज्यका प्रमुखदेखि मुख्य मन्त्रीसम्मका violations हुन्,1
"म्यासिके पछिको अर्को सफल राजनयित्व थियो जसले मोडिको मुखबाट यहूदी बौद्धको जन्म नेपालमा भएको तथ्यलाई काट्न सफल भयो, rather than the fact that it was secondary to how he lived while paying attention to PM Modi.",1
यदि तपाईं श्रीधम्ला र शेर बाजाराओ जस्ता पत्रकार हुनुहुन्छ भने तपाईं नेपाली भएमा कसरी अनुभव गर्नुहुन्छ?,1
एक लिटर ग्यासोलिन उपलब्ध भएको पार्टीको चुनाव अभियानका कर्मचारी आफ्नो घरको धुवाँ थाकबाट उड्छ,1
"यस पटक नेपालका मानिसहरूले लोकशाहीको शत्रुलाई देख्न सकेनन्, यद्यपि यो एकदमै कडा देखिन्थ्यो, र लगाइने सजायको मात्रा घटेको देखिन्थ्यो। यदि यस्तो भएको भए ओली र तिनका हातले त्यस्तो ठूलो सफलता प्राप्त गर्ने कुनै वास्तविक कारण थिएन।",1
"वीरातनगरमा प्रधानमन्त्रीले коалицияका प्रत्याशीहरूलाई मतदान गर्न अनुरोध गरे, र दुडेल्धुरामा आरजुले आफ्नो पार्टीका नेतालाई मात्र मत नदिनुहोस् भनेर, तर अन्य पार्टीका प्रत्याशीहरूलाई पनि मत नदिनुहोस् भनेर पनि अनुरोध गरे ।",1
коалиция सक्रियता रရွေးကောက်ပွဲ परिचालनको आरोपहरू,1
त्यसैले हथ्योरामा मतदान गर्ने चितवान कांग्रेसका कार्यकर्ताहरू पनि प्रधानका दासहरू हुन्।,1
महशिब जुको वृद्धावस्थाको राजनीति अझ जटिल भएको छ। मतदानको मुद्दा उठाइने आवश्यक छ। मतदानको डरले गर्दा हराउने डरले गर्दा सुहिन्जा अब देश जित्नेछन् र एउटा पार्टी बनाउनेछन्।,1
रन्जुको मतदानको परिणाम हेर्न बालेन्द्रले यस पटक मतदानमा गए। अन्यथा उनीसँग मिन्नभिजनसँग केही सम्बन्ध छैन।,1
"त्यहाँ मेरो देशमा कति मानिसहरू छन्, र त्यहाँ कति मानिसहरू छन्?",1
अहिले देशका प्रतिनिधिहरू सबैले देशमा क्रांतिकारी परिवर्तन र शान्तिपूर्ण चुनाव ल्याउनेछन्। सबैभन्दा महत्वपूर्ण कुरो यो छ कि पाँच वर्ष अघि उनले परिवर्तन भएको विश्वास गरेका कुरा हराएको बताए।,1
"पार्टीमा धेरै भ्रष्टाचार छ। जब यो ओली भ्रष्टाचारको बारेमा आउँछ भने, यो स्थापित भएको जस्तो छ। प्रान्तीय सांसद लाट हनेर शहर सभाघरमा उभिए र मेयरलाई भने कि उनी मानसिक रूपले बिमारी छन्।",1
भारतपुरका मेयर रन्नुले आफ्नो त्यागपत्र दिएकोमा म आश्चर्यचकित भएको छैन किनभने बा प्राचंदरलाई फड्केको हातले आशीर्वाद दिने कांग्रेसपछि केही नयाँ थिएन र भारतपुरका कांग्रेसलाई रन्नुको लागि मत नदिन साहस थियो।,1
"चुनाव अगाडि हात बढाउनुहोस्, मेयर र उप-मायर चुनावपछि, कन्नोलाई दमाकारे फर्काउनुहुन्छ",1
रष्टचेभ एउटा दूधको धुवाँ हो र गुइजोउदेखि काइरोसम्म कति भ्रष्टता भएको छ भन्ने कुरा व्याख्या गर्न सम्भव छैन। पूर्ण रूपले नयाँ मुखियाहरू भएको एउटा वैकल्पिक पार्टीको आवश्यकता छ जुन नेपालमा अहिलेसम्म जन्मेको छैन।,1
कङ्ग्रेसका प्रवक्ता डा.प्रकाशशरण महतले राष्ट्रिय सभाका अध्यक्ष के.एस. शर्माले आचार सङ्केत उल्लङ्घन गरेको भन्दै निर्वाचन आयोगलाई ध्यान दियो ।,1
यो भाषा परिवर्तन गर्नु आवश्यक छ कि कङ्ग्रेस र माओइवादीले तिनीहरूसँग कुनै सम्बन्ध नराखेको एकमात्र देश छन्।,1
नेपाली काङ्ग्रेसका वरिष्ठ नेता रामचंद्रद्वारा नेतृत्व गरिएको गठबन्धनले स्थानीय चुनावका लागि काङ्ग्रेसद्वारा नेतृत्व गरिएको गठबन्धनलाई परिवर्तन समर्थक शक्तिहरूको बीच पवित्र रहेको र यसलाई परम्परावादी र अग्रगामी भएको बतायो ।,1
"एसोसिएटेड प्रेसका अनुसार, कङ्ग्रेसका अधिकारकर्मीहरूले ओकलल्यान्डमा मतदान कागजातहरू चोरे ।",1
"मत दिन अघि, सबैले सम्झे कि नेपालका मानिसहरूले नेपालका मानिसहरूको अतिरिक्त गरम नेपाली दाऊबा खानलाई पनि आफ्नो मत दिनैपर्छ।",1
मैले तिनीहरूलाई खानु हुँदैन भनेर नभनेको छु ।,1
यस पार्टीले देशका लागि केही गर्दैछ। यो आफ्नो प्रतिज्ञामा दृढ छ। यो युवा नेता भन्दा दुष्ट शासक हुनेछ। कसैले पनि यस्तो घटना घट्न अनुमति दिएको छैन।,1
"यो एउटा गधा पनि हो। यदि तपाईँले माओवादीको लागि मत दिनुहुन्छ भने, तपाईँ हत्यारा हुनुहुन्छ।",1
"मेयरले सार्वजनिक रूपमा कहिले पनि ग्रहण गरेको थिएन, र उही आसेफाज ग्रहण गर्न अति ढिलो थियो",1
यो निश्चित छ कि देश र मानिसहरू हराउनेछन्।,1
"यदि सेनिता डुङ्गोल केशव इस्टेब्लिसको सट्टामा मेयरका लागि मनोनीत भए, उनी सम्भवत: चुनाव जित्ने थिईन् ।",1
नेपाली प्रधानमन्त्रीले भन्नुपर्छ कि उनी हाम्रो सबैभन्दा गरीब व्यक्ति हुन्।,1
"यी मानिसहरू जर्लाल नेहरूद्वारा विस्थापित गरिएका २,२०० नेपाली नागरिकहरू सहित भारतीय प्रवासी समुदायबाट लाखौं मानिसहरूको जीवन बुझ्नका लागि गोयाल शासकद्वारा नियुक्त गरिएका गाउँलेहरू हुन्।",1
"कराचीमा, सरकारलाई कमजोर बनाउनुका लागि, शासक तथा विपक्षीको एकजुट коалицияको गठन आवश्यक थियो।",1
"६२६ देखि १६१७ सम्म, जब गणतन्त्र लोकतंत्रमा आयो, नयाँ संविधानको अनुमोदन जस्ता केही मात्र प्रगति भएको थियो, जुन नेता जो अझै पनि यी असफल statesmenका लागि मतदान गर्नु पर्थ्यो",1
प्रधान मंत्रीको दुराचारी लामो समयसम्म जारी रहँदैन,1
केहीले नम्रतापूर्वक बोल्छन् र महान बन्छन्। तर ती महान Nepali Congressmen र Ma'wadi Gula राजनीतिज्ञहरू हुन् जसले अविश्वासमा बोल्न सक्छन्।,1
"अन्य भूमिगत साम्यवादी गुटहरूका अस्तित्व र अहंकार अधिकार बिना पनि बुझ्न सकिन्छ। व्यक्तिगत अहंकारहरू, जो झूटा कलंकहरू र महत्वाकांक्षाहरू बिना एउटै पङ्क्तिमा झरेका थिएनन्, सबै नष्ट हुन्छन्। राजनीति अन्तमा जुलाई र मे बीचको पाल हो।",1
